Format Version,1.0,
Take Name,TrunkStability_DS_MOCAP_Raw_6,
Capture Frame Rate,1920.00,
Export Frame Rate,120.00,
Capture Start Time,09 Aug 2021 09:19:06 -0400,
Total Frames In Take,1947,
Total Exported Frames,31152,
Coordinate Space,Local,
Device Name,NIDAQ USB-6343 (BNC) 31369206,
Device Type,1,
Device Channel Count,10,
Mocap Rate,120.00,
Mocap Rate Multiple,16.00

MocapFrame, MocapTime, DeviceFrame,ESR,ESL,IntOblR,IntOblL,LatR,LatL,AbsR,AbsL,ExtOblR,ExtOblL
960,8.000000,15369,0.009801,-0.003668,0.024913,0.022942,-0.001697,-0.003996,-0.027978,0.025899,-0.003339,-0.015166
960,8.000000,15370,0.009144,-0.005310,0.027870,0.022285,-0.000711,-0.002354,-0.026664,0.024256,-0.015166,-0.004653
960,8.000000,15371,-0.000054,-0.012866,0.029184,0.028855,-0.000383,-0.000711,-0.029949,0.021628,0.021628,-0.024693
960,8.000000,15372,-0.001697,-0.012538,0.025899,0.021628,0.001588,0.000274,-0.033234,0.019657,0.018014,0.009144
960,8.000000,15373,-0.000054,-0.012538,0.027870,0.022942,0.003560,-0.010895,-0.034548,0.015058,0.013415,0.002245
960,8.000000,15374,0.006516,-0.012538,0.026884,0.020314,0.005202,-0.004653,-0.032249,0.011115,0.004217,0.004545
960,8.000000,15375,0.006516,-0.003996,0.019000,0.020642,0.007502,-0.007610,-0.031592,0.020314,0.013415,0.015058
961,8.008333,15376,0.002245,-0.005639,0.025899,0.024585,0.009144,-0.007610,-0.029292,0.021628,0.010787,0.019985
961,8.008333,15377,-0.000711,-0.001368,0.017686,0.019985,0.018671,-0.014180,-0.026993,0.019985,0.013415,0.019000
961,8.008333,15378,-0.001040,0.000931,0.016372,0.017029,0.019000,-0.007282,-0.029292,0.019328,0.016372,0.027870
961,8.008333,15379,0.000931,0.004545,0.016700,0.019328,0.019657,-0.004982,-0.029292,0.018671,0.013086,0.022285
961,8.008333,15380,-0.004653,-0.000054,0.017357,0.019985,0.021299,-0.008267,-0.027650,0.021299,-0.006296,0.034440
961,8.008333,15381,-0.005967,-0.002025,0.013086,0.029841,0.018343,-0.005639,-0.030606,0.023270,0.015715,0.032469
961,8.008333,15382,-0.007282,-0.005967,0.013086,0.029184,0.011115,-0.004325,-0.031920,0.024913,0.035097,0.059079
961,8.008333,15383,-0.004653,-0.006296,0.010130,0.029184,0.017686,-0.000383,-0.041119,0.024585,0.029184,0.054808
961,8.008333,15384,-0.001040,-0.000383,0.009144,0.027541,0.015058,0.004874,-0.027978,0.024585,0.020971,0.045610
961,8.008333,15385,-0.003668,-0.001697,0.004874,0.025570,0.015715,0.006845,-0.026007,0.023599,0.010130,0.077147
961,8.008333,15386,-0.005967,-0.009910,0.011772,0.021299,0.015715,0.002902,-0.025021,0.024256,0.019000,0.051194
961,8.008333,15387,-0.007282,-0.016480,0.008487,0.029841,0.016043,-0.002354,-0.026007,0.026884,0.016372,0.043967
961,8.008333,15388,-0.005639,-0.019765,0.010130,0.028527,0.015715,-0.000711,-0.026007,0.023599,0.005531,0.037397
961,8.008333,15389,-0.014837,-0.016480,0.014729,0.024913,0.015386,-0.005310,-0.025350,0.023270,-0.005639,0.028527
961,8.008333,15390,-0.012538,-0.013852,0.004545,0.027213,0.014729,-0.006296,-0.026993,0.020642,0.011772,0.066306
961,8.008333,15391,-0.007282,-0.012209,0.013744,0.022285,0.019657,-0.003011,-0.030935,0.022613,0.021299,0.015386
962,8.016667,15392,-0.002354,-0.005310,0.015058,0.024585,0.010130,0.002574,-0.031263,0.023270,0.013415,0.028855
962,8.016667,15393,-0.000711,-0.007282,0.017029,0.020314,0.012429,0.001588,-0.032249,0.028198,0.021956,0.031483
962,8.016667,15394,0.005531,-0.014180,0.017686,0.020642,0.011444,0.005859,-0.028307,0.023599,0.010130,0.031483
962,8.016667,15395,-0.002682,-0.011881,0.018014,0.013744,0.008487,0.003231,-0.026007,0.026884,0.017029,0.034440
962,8.016667,15396,-0.003996,-0.014180,0.015715,0.019657,0.010458,0.002245,-0.024364,0.027870,0.010787,0.013086
962,8.016667,15397,-0.004325,-0.011552,0.014401,0.020314,-0.002025,-0.002025,-0.019437,0.028527,0.002245,0.012101
962,8.016667,15398,-0.004653,-0.009910,0.016043,0.023928,-0.002682,-0.002025,-0.030935,0.032797,-0.008596,0.014729
962,8.016667,15399,0.006516,-0.009581,0.014401,0.022285,-0.003996,-0.005967,-0.028964,0.024256,-0.003011,0.002902
962,8.016667,15400,0.013744,-0.010895,0.022285,0.026556,-0.004325,-0.008267,-0.032249,0.020971,-0.010567,-0.011224
962,8.016667,15401,0.023928,-0.009910,0.025899,0.018671,-0.003339,-0.010895,-0.029292,0.020642,0.007502,-0.013195
962,8.016667,15402,0.026556,-0.004325,0.026227,0.017029,-0.004325,-0.012866,-0.026007,0.022613,0.016700,0.008159
962,8.016667,15403,0.025899,-0.003996,0.026227,0.016700,-0.001697,-0.011552,-0.029949,0.025242,0.023928,0.022285
962,8.016667,15404,0.023270,-0.003339,0.030826,0.015386,0.000603,-0.007939,-0.027321,0.024585,0.019328,0.029841
962,8.016667,15405,0.022285,0.000931,0.018343,0.023270,0.003231,-0.008267,-0.026993,0.022613,0.006516,0.020314
962,8.016667,15406,0.019328,-0.001697,0.022285,0.013086,-0.001040,0.000603,-0.026993,0.023928,0.018671,0.035426
962,8.016667,15407,0.013086,-0.003011,0.023928,0.017357,-0.000054,-0.008267,-0.025350,0.025242,0.026556,0.036740
963,8.025000,15408,0.007173,-0.001040,0.025570,0.019657,0.000931,-0.006296,-0.029949,0.025570,0.061378,0.041010
963,8.025000,15409,0.003560,-0.003668,0.027213,0.018671,0.005859,-0.003339,-0.029949,0.020971,0.041996,0.043967
963,8.025000,15410,-0.003996,-0.003339,0.027870,0.007502,0.007502,-0.001368,-0.028307,0.018343,0.020314,0.053494
963,8.025000,15411,-0.006953,-0.010238,0.023270,0.017029,0.008816,-0.004982,-0.025678,0.020314,0.015715,0.039368
963,8.025000,15412,-0.001040,-0.010895,0.020314,0.019328,0.008487,-0.000383,-0.022722,0.011772,0.015058,0.038054
963,8.025000,15413,-0.009253,0.000603,0.017686,0.020971,0.010458,-0.003011,-0.023050,0.029512,0.018343,0.042653
963,8.025000,15414,0.000274,-0.008267,0.015058,0.029841,0.009801,-0.002025,-0.027978,0.025570,0.023599,0.045610
963,8.025000,15415,0.000274,-0.009253,0.015058,0.027213,0.002574,-0.002025,-0.030278,0.023270,0.027541,0.049552
963,8.025000,15416,-0.000054,-0.012209,0.018343,0.025570,0.012758,-0.001368,-0.027321,0.021299,0.034112,0.055465
963,8.025000,15417,0.004217,-0.012866,0.017686,0.027541,0.012758,-0.002025,-0.028964,0.009473,0.036411,0.047252
963,8.025000,15418,-0.009910,-0.014180,0.027213,0.026227,0.012429,-0.006953,-0.035534,0.022613,0.024256,0.037725
963,8.025000,15419,-0.010567,-0.006624,0.019000,0.016043,0.014072,-0.008924,-0.034877,0.017357,0.026556,0.063678
963,8.025000,15420,-0.008596,-0.003011,0.019328,0.023270,0.016043,-0.019437,-0.032577,0.017686,0.020314,0.030498
963,8.025000,15421,-0.004982,0.003231,0.018671,0.021299,0.012101,-0.005967,-0.040462,0.019657,0.019000,0.034112
963,8.025000,15422,-0.003996,0.005531,0.019000,0.019985,0.011772,-0.008924,-0.029621,0.023928,0.024585,0.027213
963,8.025000,15423,-0.003668,-0.006624,0.016372,0.021956,0.009144,-0.003339,-0.032577,0.020642,0.047581,0.009144
964,8.033333,15424,-0.006624,-0.008267,0.013744,0.026556,-0.000711,-0.002025,-0.029949,0.021956,0.020642,0.032140
964,8.033333,15425,-0.010238,-0.010238,0.014401,0.029512,0.014072,0.001260,-0.030935,0.020642,0.017357,0.022285
964,8.033333,15426,-0.010238,-0.011224,0.016372,0.028527,0.008816,-0.000383,-0.032249,0.018671,0.008487,0.017029
964,8.033333,15427,-0.002025,-0.006624,0.016043,0.025570,0.010787,0.002245,-0.029949,0.019000,-0.001368,0.003231
964,8.033333,15428,0.001917,-0.007282,0.018014,0.022942,0.007830,-0.000054,-0.030935,0.021299,0.013086,-0.010238
964,8.033333,15429,0.013744,-0.003668,0.025570,0.026556,0.007173,0.006188,-0.030935,0.023270,0.002902,-0.011881
964,8.033333,15430,0.017686,-0.001368,0.023599,0.024585,0.010787,0.012758,-0.030278,0.027213,0.003560,-0.014837
964,8.033333,15431,0.001260,-0.001697,0.024585,0.025899,0.006516,0.009473,-0.030278,0.027870,0.013744,-0.003668
964,8.033333,15432,0.010458,-0.015823,0.022942,0.023928,0.002245,0.009801,-0.025678,0.019657,-0.004325,-0.010238
964,8.033333,15433,-0.000711,-0.003339,0.023270,0.024256,-0.000383,0.003888,-0.028307,0.024256,0.010458,-0.010238
964,8.033333,15434,-0.000383,-0.008267,0.016700,0.021628,0.002574,-0.000383,-0.028635,0.023270,0.008159,-0.002354
964,8.033333,15435,-0.001040,-0.011224,0.019328,0.023270,0.001260,-0.002682,-0.028307,0.025570,0.019985,0.001588
964,8.033333,15436,-0.012866,-0.013852,0.017029,0.023270,0.003888,0.002245,-0.035205,0.028198,0.027541,0.020971
964,8.033333,15437,-0.001368,-0.007610,0.020642,0.023270,0.006516,0.000274,-0.027978,0.026556,0.009801,0.024585
964,8.033333,15438,-0.003011,-0.008924,0.017686,0.029512,0.004874,0.001917,-0.032577,0.023928,0.039368,0.010458
964,8.033333,15439,-0.001040,-0.003996,0.017029,0.024585,0.007830,0.001917,-0.035862,0.021628,0.025899,0.041010
965,8.041667,15440,0.000274,-0.007939,0.018671,0.026227,0.011115,-0.008596,-0.028635,0.023928,0.032469,0.029512
965,8.041667,15441,0.001588,-0.012866,0.021299,0.023270,0.009144,0.001260,-0.024364,0.023928,0.021628,0.034112
965,8.041667,15442,-0.007610,-0.007939,0.024913,0.020642,0.010458,0.001917,-0.023379,0.031155,0.000931,0.035426
965,8.041667,15443,-0.011224,-0.008596,0.018671,0.019985,0.011115,0.001260,-0.025350,0.026884,0.040682,0.051523
965,8.041667,15444,-0.019765,-0.012866,0.016700,0.027213,0.003560,0.001917,-0.029949,0.022942,0.031155,0.055465
965,8.041667,15445,-0.018451,-0.017137,0.012429,0.024913,0.011444,0.001588,-0.029292,0.020314,0.037725,0.050209
965,8.041667,15446,-0.020094,-0.013195,0.010458,0.026227,0.009801,0.000274,-0.031263,0.024913,0.031483,0.048238
965,8.041667,15447,-0.010895,-0.014837,0.020314,0.022613,0.009801,-0.003668,-0.029621,0.020642,0.039368,0.048238
965,8.041667,15448,0.001917,-0.006953,0.023270,0.021628,0.007502,-0.002025,-0.030278,0.021628,0.035754,0.041996
965,8.041667,15449,0.011444,-0.002025,0.023928,0.024256,0.007173,-0.003996,-0.028307,0.022942,0.032140,0.050209
965,8.041667,15450,0.015386,-0.002025,0.024256,0.024913,0.006845,-0.004982,-0.020751,0.023928,0.034440,0.049552
965,8.041667,15451,0.008816,-0.002354,0.020314,0.024256,0.007830,-0.001040,-0.029621,0.032140,0.031483,0.053822
965,8.041667,15452,0.008816,-0.003668,0.014072,0.021628,0.010458,-0.004982,-0.026335,0.021299,0.026556,0.063349
965,8.041667,15453,0.007173,-0.006296,0.019328,0.021299,0.008487,-0.001368,-0.027978,0.023270,0.019000,0.023928
965,8.041667,15454,0.004545,-0.007610,0.018343,0.024585,0.005202,0.002902,-0.027978,0.023928,0.025242,0.037068
965,8.041667,15455,0.002902,-0.010895,0.015715,0.025242,0.005202,-0.006296,-0.021736,0.021628,0.026227,0.029841
966,8.050000,15456,0.003231,-0.015494,0.014401,0.026227,0.005859,-0.001697,-0.030278,0.020642,0.028855,0.024913
966,8.050000,15457,0.007173,-0.008267,0.019657,0.023270,0.008816,-0.003996,-0.025350,0.021956,-0.012866,0.035426
966,8.050000,15458,0.010130,-0.004982,0.017686,0.018671,0.015715,-0.004325,-0.025350,0.023599,0.000274,0.003560
966,8.050000,15459,0.007502,-0.004653,0.019000,0.020971,0.002245,0.003888,-0.026007,0.022613,-0.000383,0.007502
966,8.050000,15460,-0.002682,-0.009253,0.021299,0.022942,0.004874,-0.004653,-0.026993,0.023599,-0.001040,0.008159
966,8.050000,15461,-0.000383,-0.007939,0.018014,0.024256,0.005202,-0.002682,-0.025350,0.021956,-0.008924,0.004217
966,8.050000,15462,-0.001040,-0.008267,0.019000,0.024913,0.005531,0.004874,-0.028635,0.024585,0.000274,0.007830
966,8.050000,15463,-0.004325,-0.011552,0.018343,0.022942,0.009801,-0.000711,-0.027978,0.025570,-0.006624,0.004217
966,8.050000,15464,-0.008267,-0.016808,0.019328,0.023270,0.005859,-0.005639,-0.024693,0.021628,-0.002354,-0.001040
966,8.050000,15465,-0.009253,-0.018123,0.020642,0.020642,0.007502,-0.006296,-0.025678,0.014072,0.004545,0.003231
966,8.050000,15466,-0.014509,-0.016808,0.024585,0.019328,0.008487,-0.004325,-0.029292,0.025899,0.018014,-0.014180
966,8.050000,15467,-0.012209,-0.013195,0.012101,0.026227,0.010130,-0.004982,-0.026335,0.025242,0.003888,0.018671
966,8.050000,15468,-0.012538,-0.014509,0.015386,0.017357,0.010458,-0.009253,-0.027650,0.025899,0.004874,0.023270
966,8.050000,15469,-0.018780,-0.013195,0.014401,0.020971,0.006516,0.000603,-0.030278,0.026884,0.013415,0.021299
966,8.050000,15470,-0.018123,-0.016480,0.017029,0.021628,0.006188,0.002902,-0.028964,0.025242,0.005531,0.021299
966,8.050000,15471,-0.020094,-0.022393,0.028855,0.020314,0.008159,0.003231,-0.027321,0.027213,0.035097,0.006845
967,8.058333,15472,-0.018780,-0.019108,0.019985,0.020971,0.012429,0.000931,-0.029621,0.026227,0.022613,0.038382
967,8.058333,15473,-0.016480,-0.019108,0.020314,0.021628,0.015386,-0.004653,-0.026335,0.022613,0.021299,0.034112
967,8.058333,15474,-0.012209,-0.015823,0.017686,0.021628,0.014729,0.003560,-0.027650,0.025899,0.025899,0.040682
967,8.058333,15475,-0.016480,-0.007282,0.017029,0.022613,0.013086,0.007830,-0.026664,0.030498,0.018343,0.044953
967,8.058333,15476,-0.004325,-0.007610,0.016043,0.026227,0.009473,0.010458,-0.030606,0.026884,0.077147,0.034769
967,8.058333,15477,0.005531,-0.004653,0.018343,0.027213,-0.003339,0.008816,-0.031592,0.027870,0.051194,0.055137
967,8.058333,15478,0.005202,-0.001697,0.016700,0.026227,0.013415,-0.000054,-0.027650,0.024913,0.052508,0.051194
967,8.058333,15479,0.013415,-0.000383,0.016700,0.025242,0.007830,0.009801,-0.024036,0.024585,0.025570,0.047252
967,8.058333,15480,0.006516,-0.006953,0.019657,0.024256,0.008159,0.007830,-0.026993,0.022613,0.020642,0.047252
967,8.058333,15481,0.006845,0.000603,0.022942,0.021956,0.005531,0.007830,-0.026993,0.028198,0.040682,0.021628
967,8.058333,15482,0.010458,-0.002025,0.022942,0.026884,0.001917,0.008159,-0.028307,0.026884,0.035754,0.028855
967,8.058333,15483,0.012429,-0.003996,0.020314,0.019000,0.010130,0.002902,-0.027650,0.025899,0.036411,0.030169
967,8.058333,15484,0.008159,-0.003668,0.017686,0.023270,0.009473,0.004874,-0.028307,0.031483,0.019000,0.027870
967,8.058333,15485,0.007173,-0.010238,0.020642,0.020971,0.008487,0.006845,-0.028964,0.026556,0.036740,0.005859
967,8.058333,15486,0.007502,-0.007282,0.018014,0.022613,0.008487,0.002574,-0.027650,0.024256,0.027541,0.010130
967,8.058333,15487,0.007830,-0.003668,0.020314,0.021956,0.007830,0.001917,-0.028964,0.023928,0.029184,-0.005967
968,8.066667,15488,0.009144,-0.004325,0.021628,0.022285,0.006188,-0.001368,-0.029621,0.023270,0.016043,0.015058
968,8.066667,15489,0.010130,0.000603,0.021956,0.024256,0.007173,0.004217,-0.029949,0.019328,0.002574,0.004545
968,8.066667,15490,0.004545,-0.001697,0.024585,0.023599,0.006845,0.000603,-0.028964,0.026884,-0.008596,0.005202
968,8.066667,15491,0.002245,-0.007610,0.019000,0.026227,0.010130,-0.003668,-0.029292,0.023928,0.012429,0.009801
968,8.066667,15492,-0.001040,-0.007610,0.021299,0.026884,0.003231,-0.001368,-0.031263,0.025242,0.010130,0.004217
968,8.066667,15493,-0.010567,-0.007282,0.022613,0.020642,0.009801,-0.001040,-0.035534,0.025899,0.015386,0.007502
968,8.066667,15494,0.004545,-0.005639,0.024585,0.022285,0.008159,-0.001697,-0.027321,0.019657,0.003888,0.000603
968,8.066667,15495,-0.003668,-0.009253,0.019657,0.022613,0.007502,-0.001040,-0.028307,0.024913,-0.006296,0.004545
968,8.066667,15496,-0.003668,-0.013523,0.025899,0.015715,0.011444,-0.005310,-0.025350,0.024585,-0.002682,0.015058
968,8.066667,15497,-0.004653,-0.015823,0.025570,0.019328,0.008816,-0.005967,-0.026664,0.024585,-0.015823,0.007502
968,8.066667,15498,-0.002354,-0.016151,0.029512,0.021299,0.006845,-0.010567,-0.020751,0.025242,-0.001697,-0.000711
968,8.066667,15499,-0.004325,-0.013523,0.025899,0.022613,0.004217,-0.008267,-0.028307,0.027213,-0.011552,0.004217
968,8.066667,15500,-0.003996,-0.011224,0.020642,0.025242,0.004217,-0.007610,-0.027978,0.023270,0.002902,0.011772
968,8.066667,15501,0.001588,-0.007282,0.028855,0.015715,0.010458,-0.008596,-0.028307,0.024913,0.005531,0.018014
968,8.066667,15502,0.004874,-0.005967,0.027541,0.024585,0.015058,-0.009581,-0.027978,0.025899,0.000274,0.017357
968,8.066667,15503,0.007173,-0.006953,0.028198,0.022942,0.011115,-0.009253,-0.019108,0.025570,0.013415,0.013415
969,8.075000,15504,0.008487,-0.007282,0.026884,0.025570,0.009144,-0.006624,-0.029949,0.025242,0.039039,0.028527
969,8.075000,15505,0.009144,0.000274,0.019328,0.024585,0.011444,-0.009910,-0.027321,0.023928,-0.000054,0.046595
969,8.075000,15506,0.009144,-0.002025,0.026556,0.028198,0.009801,-0.006624,-0.026993,0.023928,0.005531,0.040682
969,8.075000,15507,0.011115,-0.001040,0.024256,0.026884,0.012429,0.000931,-0.028964,0.023270,0.004217,0.035097
969,8.075000,15508,0.010458,-0.000383,0.024585,0.026227,0.012101,-0.007939,-0.030278,0.033454,0.028527,0.058422
969,8.075000,15509,0.015386,-0.008267,0.024913,0.025570,0.007502,-0.007282,-0.029949,0.020971,0.027870,0.052508
969,8.075000,15510,0.006188,-0.005310,0.022942,0.024913,0.007173,-0.004982,-0.029292,0.025242,0.023599,0.042653
969,8.075000,15511,0.002902,-0.010238,0.019985,0.023928,0.014729,-0.005310,-0.028307,0.022942,0.025570,0.050209
969,8.075000,15512,0.001588,-0.011552,0.019000,0.027213,0.007173,-0.000711,-0.030606,0.024913,0.026227,0.038711
969,8.075000,15513,0.007173,-0.010238,0.020314,0.027870,0.011772,0.003231,-0.028635,0.022942,0.031155,0.050209
969,8.075000,15514,0.006516,-0.011224,0.017686,0.026884,0.006516,0.003888,-0.021736,0.022613,0.026556,0.046595
969,8.075000,15515,0.001917,-0.012866,0.016372,0.029512,0.008159,0.007502,-0.030606,0.022942,0.020971,0.030169
969,8.075000,15516,-0.001368,-0.012538,0.014401,0.023928,0.008159,0.011444,-0.029292,0.022285,0.020642,0.049552
969,8.075000,15517,0.001588,-0.010238,0.011115,0.026884,0.008159,0.003560,-0.039476,0.024913,0.024256,0.040353
969,8.075000,15518,0.001917,-0.002682,0.012429,0.025242,0.008159,-0.000711,-0.027978,0.029184,0.028527,0.044296
969,8.075000,15519,0.009473,-0.006296,0.019328,0.027213,0.007502,-0.000383,-0.028307,0.024913,0.011772,0.038382
970,8.083333,15520,0.010458,-0.002025,0.011115,0.025570,0.011115,-0.002025,-0.028964,0.021299,0.014401,0.026884
970,8.083333,15521,0.005202,-0.004653,0.013086,0.025899,-0.003339,0.005859,-0.029949,0.019000,0.014072,0.021299
970,8.083333,15522,0.006516,-0.010238,0.012429,0.028855,-0.002682,0.001917,-0.029292,0.020314,0.023270,0.012429
970,8.083333,15523,-0.007939,-0.013523,0.011772,0.028855,-0.000054,0.007502,-0.032906,0.022942,0.010130,0.023270
970,8.083333,15524,-0.003339,-0.010238,0.014401,0.027541,0.001917,0.012758,-0.033563,0.025242,0.019985,0.005202
970,8.083333,15525,-0.000054,-0.002682,0.014401,0.023928,0.011115,0.014729,-0.032577,0.022942,0.015715,0.013086
970,8.083333,15526,0.001588,-0.003668,0.015386,0.023599,0.008159,0.001917,-0.030278,0.021299,0.010458,0.000274
970,8.083333,15527,0.004874,-0.002682,0.011772,0.024256,0.008487,0.008816,-0.026335,0.021956,-0.015166,-0.015494
970,8.083333,15528,-0.009253,0.003888,0.010130,0.023599,0.011772,-0.000711,-0.029949,0.027213,-0.022722,-0.005310
970,8.083333,15529,-0.006296,-0.008267,0.007502,0.033454,0.010787,-0.001040,-0.029292,0.025242,0.006516,-0.006296
970,8.083333,15530,-0.009910,-0.010238,0.014072,0.029512,-0.000054,-0.001697,-0.030935,0.023928,0.007173,0.004874
970,8.083333,15531,-0.013852,-0.014837,0.015386,0.025242,0.008159,-0.004982,-0.024693,0.022613,0.005859,0.017357
970,8.083333,15532,-0.007939,-0.013852,0.016372,0.025242,0.010458,-0.001040,-0.026007,0.021299,-0.007282,-0.006953
970,8.083333,15533,-0.019108,-0.011881,0.006845,0.026227,0.010787,-0.003011,-0.031592,0.020314,0.014072,0.000274
970,8.083333,15534,-0.019108,-0.017466,0.016700,0.015058,0.013086,-0.003011,-0.030606,0.021628,0.012758,0.020314
970,8.083333,15535,-0.019108,-0.014509,0.015715,0.022942,0.015058,-0.015823,-0.029292,0.020314,0.011115,0.008487
971,8.091667,15536,-0.015823,-0.008596,0.019985,0.021956,0.015386,-0.003996,-0.033891,0.017686,0.018014,0.021628
971,8.091667,15537,-0.007939,0.004545,0.021628,0.022942,0.011772,-0.013195,-0.029949,0.018671,0.004874,0.023270
971,8.091667,15538,-0.000383,-0.001368,0.021956,0.023928,0.008816,-0.009910,-0.030278,0.014072,0.030826,0.029512
971,8.091667,15539,-0.002354,0.000274,0.015715,0.024585,0.009801,-0.009910,-0.030606,0.014072,0.022285,0.062035
971,8.091667,15540,-0.009581,-0.004325,0.019985,0.021299,0.007830,-0.002682,-0.034220,0.018343,0.030826,0.052180
971,8.091667,15541,-0.010895,-0.006296,0.021299,0.022942,0.004545,-0.003996,-0.030606,0.021628,0.017686,0.034112
971,8.091667,15542,-0.001697,-0.011224,0.024585,0.019328,0.005531,-0.000383,-0.032906,0.014401,0.019000,0.041667
971,8.091667,15543,0.002902,0.002245,0.027541,0.011772,0.001588,-0.003668,-0.030935,0.018343,0.023270,0.041339
971,8.091667,15544,0.005531,-0.001368,0.024256,0.011772,0.004545,-0.003996,-0.030935,0.019657,0.036740,0.048238
971,8.091667,15545,0.006516,-0.003668,0.023599,0.020314,0.007502,-0.001697,-0.030278,0.018671,0.026884,0.048566
971,8.091667,15546,0.018343,-0.009253,0.028198,0.020642,0.007502,-0.000054,-0.029949,0.021299,0.018671,0.040353
971,8.091667,15547,0.015058,-0.012866,0.028198,0.022613,0.002574,-0.003339,-0.028635,0.014072,0.016372,0.032469
971,8.091667,15548,0.006516,-0.019108,0.023928,0.024256,0.001260,-0.004325,-0.029949,0.021956,0.030498,0.008816
971,8.091667,15549,0.000274,-0.016808,0.023270,0.016043,0.008487,-0.011552,-0.027650,0.022613,0.028527,0.042981
971,8.091667,15550,0.000274,-0.015166,0.024256,0.018014,0.006188,-0.012538,-0.028964,0.019000,0.022613,0.027213
971,8.091667,15551,0.002902,-0.013523,0.020971,0.018671,0.004545,-0.006296,-0.033891,0.017357,0.013086,0.021956
972,8.100000,15552,0.005531,-0.017794,0.020642,0.016700,-0.002682,-0.005967,-0.034548,0.012429,0.013086,0.019657
972,8.100000,15553,0.003888,-0.008924,0.014401,0.019000,-0.003339,-0.006624,-0.033234,0.015058,0.013744,0.006845
972,8.100000,15554,0.004874,-0.008267,0.022942,0.021628,-0.001697,-0.007939,-0.030606,0.015058,0.007173,0.016372
972,8.100000,15555,0.003560,-0.007282,0.019657,0.023928,0.006188,-0.009581,-0.032906,0.019985,0.010458,0.008487
972,8.100000,15556,0.004545,-0.004653,0.018343,0.025242,0.001588,-0.008924,-0.030606,0.019328,0.004217,-0.002025
972,8.100000,15557,-0.000711,-0.008924,0.022942,0.021628,0.002245,-0.010895,-0.030606,0.019000,-0.019108,0.002902
972,8.100000,15558,-0.000711,-0.003996,0.020314,0.020314,0.003231,-0.010895,-0.028635,0.019328,0.005202,0.010130
972,8.100000,15559,0.000603,-0.003668,0.022285,0.024585,-0.003011,-0.006624,-0.032249,0.019657,0.006516,0.004874
972,8.100000,15560,0.000931,-0.004982,0.022613,0.021299,0.005531,-0.002682,-0.030935,0.020971,0.001588,0.002902
972,8.100000,15561,-0.007610,-0.003668,0.017686,0.022942,0.004874,-0.004653,-0.036848,0.031155,0.019657,0.016372
972,8.100000,15562,-0.000711,-0.003668,0.014729,0.024585,0.005531,-0.002682,-0.031920,0.022613,0.005202,0.041996
972,8.100000,15563,-0.003996,-0.004653,0.019328,0.024585,0.002245,0.001588,-0.033563,0.026556,0.020314,0.008159
972,8.100000,15564,-0.006624,-0.007939,0.017029,0.029512,0.003560,0.003560,-0.032577,0.024913,0.016043,0.021299
972,8.100000,15565,-0.010238,-0.007282,0.017357,0.026884,0.001588,0.008487,-0.032577,0.024913,0.018671,0.029841
972,8.100000,15566,-0.010238,-0.009581,0.018014,0.026227,0.004545,0.006516,-0.034877,0.022285,0.022942,0.021628
972,8.100000,15567,-0.010567,-0.011881,0.025570,0.025242,0.004874,0.002902,-0.030278,0.024256,0.009144,0.042981
973,8.108333,15568,-0.001368,-0.009910,0.020314,0.021956,0.013086,0.002245,-0.029949,0.023928,0.027870,0.027213
973,8.108333,15569,0.006516,-0.008924,0.021956,0.019657,0.003888,-0.004325,-0.028964,0.022285,0.029184,0.032140
973,8.108333,15570,0.008816,-0.010238,0.021628,0.019657,0.004874,-0.000711,-0.032906,0.021628,0.039368,0.029512
973,8.108333,15571,-0.001040,-0.015166,0.017686,0.021956,0.002574,0.001917,-0.036191,0.020642,0.064006,0.037068
973,8.108333,15572,-0.007610,-0.017137,0.014729,0.018671,0.006845,0.001917,-0.034220,0.019985,0.012758,0.070577
973,8.108333,15573,-0.006624,-0.020751,0.013086,0.021628,0.013086,0.000274,-0.033891,0.021628,0.041339,0.027541
973,8.108333,15574,0.000603,-0.018123,0.015386,0.022613,0.003231,0.003560,-0.032249,0.021299,0.034112,0.049223
973,8.108333,15575,0.013744,-0.010238,0.015386,0.023270,0.007502,-0.004653,-0.029621,0.013086,0.041996,0.046924
973,8.108333,15576,0.016043,0.003560,0.015058,0.026227,0.007830,-0.002354,-0.030935,0.026227,0.055137,0.054808
973,8.108333,15577,0.019328,-0.004653,0.013744,0.034112,0.010130,-0.001697,-0.031592,0.023928,0.017357,0.046595
973,8.108333,15578,0.016043,-0.004982,0.015058,0.022942,0.020314,-0.002354,-0.032249,0.023928,0.033454,0.046595
973,8.108333,15579,0.010458,-0.007939,0.018014,0.025570,0.006845,-0.001368,-0.042433,0.024256,0.025242,0.044296
973,8.108333,15580,0.013415,-0.007282,0.021299,0.021628,0.003888,-0.003339,-0.028307,0.014401,0.013415,0.029184
973,8.108333,15581,0.001260,-0.007282,0.029512,0.019985,0.000603,-0.003996,-0.035205,0.025242,0.032797,0.013415
973,8.108333,15582,0.001588,-0.003339,0.021956,0.011772,0.004545,-0.005639,-0.031920,0.022285,0.014072,0.057436
973,8.108333,15583,-0.003339,-0.003339,0.019328,0.021299,0.011115,-0.015823,-0.032577,0.022942,0.011444,0.029184
974,8.116667,15584,-0.011552,-0.009910,0.018343,0.020642,0.007173,-0.001040,-0.028307,0.022613,-0.001040,0.023270
